Neg:T:GlobalIndex,Neg:T:Loss
91593.0,15.379093
23014.0,15.379093
22998.0,15.379093
23008.0,15.379093
23007.0,15.379093
127134.0,15.379093
127102.0,15.379093
23109.0,15.379093
214847.0,15.379093
23204.0,15.379093
22925.0,15.379093
23187.0,15.379093
23184.0,15.379093
214741.0,15.379093
22939.0,15.379093
23146.0,15.379093
214757.0,15.379093
23132.0,15.379093
22952.0,15.379093
23128.0,15.379093
23126.0,15.379093
164662.0,15.379093
22960.0,15.379093
23124.0,15.379093
23114.0,15.379093
23411.0,15.379093
126855.0,15.379093
137467.0,15.379093
126830.0,15.379093
91513.0,15.379093
23725.0,15.379093
126845.0,15.379093
137250.0,15.379093
214381.0,15.379093
214925.0,15.379093
23649.0,15.379093
22738.0,15.379093
127211.0,15.379093
137436.0,15.379093
214413.0,15.379093
22743.0,15.379093
22751.0,15.379093
137426.0,15.379093
23651.0,15.379093
23778.0,15.379093
214321.0,15.379093
23804.0,15.379093
137513.0,15.379093
91484.0,15.379093
127222.0,15.379093
23895.0,15.379093
22693.0,15.379093
126785.0,15.379093
22696.0,15.379093
22697.0,15.379093
214287.0,15.379093
22700.0,15.379093
23832.0,15.379093
23826.0,15.379093
214311.0,15.379093
22707.0,15.379093
214315.0,15.379093
214316.0,15.379093
23811.0,15.379093
23650.0,15.379093
214522.0,15.379093
22804.0,15.379093
23562.0,15.379093
91540.0,15.379093
91545.0,15.379093
22813.0,15.379093
214476.0,15.379093
137389.0,15.379093
23462.0,15.379093
214532.0,15.379093
23647.0,15.379093
214533.0,15.379093
91607.0,15.379093
22834.0,15.379093
214534.0,15.379093
214535.0,15.379093
137350.0,15.379093
137348.0,15.379093
137343.0,15.379093
137400.0,15.379093
23571.0,15.379093
127191.0,15.379093
127192.0,15.379093
23645.0,15.379093
23622.0,15.379093
23619.0,15.379093
137416.0,15.379093
137415.0,15.379093
91536.0,15.379093
126897.0,15.379093
91538.0,15.379093
127194.0,15.379093
22790.0,15.379093
127193.0,15.379093
22792.0,15.379093
23586.0,15.379093
23582.0,15.379093
23580.0,15.379093
24889.0,15.379093
22382.0,15.379093
91175.0,15.379093
26286.0,15.379093
215311.0,15.379093
125772.0,15.379093
21979.0,15.379093
125773.0,15.379093
21985.0,15.379093
26263.0,15.379093
26245.0,15.379093
212861.0,15.379093
26241.0,15.379093
26225.0,15.379093
138033.0,15.379093
125797.0,15.379093
26205.0,15.379093
137091.0,15.379093
212913.0,15.379093
137086.0,15.379093
26302.0,15.379093
215242.0,15.379093
215343.0,15.379093
125715.0,15.379093
212810.0,15.379093
125717.0,15.379093
138165.0,15.379093
138162.0,15.379093
167547.0,15.379093
137083.0,15.379093
138153.0,15.379093
26347.0,15.379093
125755.0,15.379093
26346.0,15.379093
26340.0,15.379093
26339.0,15.379093
26335.0,15.379093
138150.0,15.379093
26329.0,15.379093
212848.0,15.379093
26314.0,15.379093
164676.0,15.379093
26058.0,15.379093
26053.0,15.379093
94992.0,15.379093
125874.0,15.379093
26034.0,15.379093
26030.0,15.379093
26029.0,15.379093
26027.0,15.379093
26018.0,15.379093
22016.0,15.379093
125881.0,15.379093
125883.0,15.379093
26009.0,15.379093
25993.0,15.379093
167472.0,15.379093
25986.0,15.379093
25951.0,15.379093
137117.0,15.379093
94996.0,15.379093
125851.0,15.379093
212928.0,15.379093
26176.0,15.379093
26158.0,15.379093
26156.0,15.379093
26133.0,15.379093
26126.0,15.379093
22031.0,15.379093
26117.0,15.379093
94771.0,15.379093
125836.0,15.379093
125838.0,15.379093
95000.0,15.379093
212982.0,15.379093
26412.0,15.379093
21915.0,15.379093
125712.0,15.379093
26790.0,15.379093
26839.0,15.379093
26837.0,15.379093
26836.0,15.379093
26814.0,15.379093
125541.0,15.379093
212616.0,15.379093
212619.0,15.379093
212637.0,15.379093
26788.0,15.379093
125611.0,15.379093
26782.0,15.379093
138321.0,15.379093
26751.0,15.379093
26727.0,15.379093
212669.0,15.379093
138265.0,15.379093
125590.0,15.379093
125604.0,15.379093
125526.0,15.379093
212591.0,15.379093
212510.0,15.379093
21782.0,15.379093
125476.0,15.379093
212545.0,15.379093
125485.0,15.379093
212560.0,15.379093
127538.0,15.379093
125499.0,15.379093
26895.0,15.379093
26884.0,15.379093
26882.0,15.379093
26878.0,15.379093
26876.0,15.379093
26874.0,15.379093
26872.0,15.379093
91095.0,15.379093
125518.0,15.379093
125606.0,15.379093
125613.0,15.379093
215351.0,15.379093
127496.0,15.379093
26594.0,15.379093
26592.0,15.379093
212713.0,15.379093
212727.0,15.379093
138219.0,15.379093
21893.0,15.379093
125658.0,15.379093
212744.0,15.379093
26511.0,15.379093
26673.0,15.379093
127493.0,15.379093
138199.0,15.379093
212753.0,15.379093
91152.0,15.379093
91711.0,15.379093
91154.0,15.379093
137080.0,15.379093
91163.0,15.379093
212686.0,15.379093
21880.0,15.379093
127510.0,15.379093
26665.0,15.379093
26653.0,15.379093
138249.0,15.379093
26645.0,15.379093
127508.0,15.379093
26639.0,15.379093
26637.0,15.379093
26635.0,15.379093
127506.0,15.379093
26634.0,15.379093
21869.0,15.379093
26631.0,15.379093
215387.0,15.379093
212680.0,15.379093
212681.0,15.379093
215373.0,15.379093
91226.0,15.379093
91229.0,15.379093
22380.0,15.379093
22285.0,15.379093
25258.0,15.379093
25251.0,15.379093
213447.0,15.379093
137849.0,15.379093
213456.0,15.379093
213467.0,15.379093
22277.0,15.379093
213441.0,15.379093
126220.0,15.379093
126234.0,15.379093
126236.0,15.379093
213495.0,15.379093
213498.0,15.379093
213516.0,15.379093
126249.0,15.379093
213543.0,15.379093
127365.0,15.379093
94942.0,15.379093
94941.0,15.379093
22230.0,15.379093
25423.0,15.379093
126133.0,15.379093
213375.0,15.379093
213380.0,15.379093
137874.0,15.379093
91315.0,15.379093
25361.0,15.379093
126164.0,15.379093
126172.0,15.379093
22252.0,15.379093
126176.0,15.379093
25305.0,15.379093
25303.0,15.379093
22261.0,15.379093
213550.0,15.379093
213551.0,15.379093
126261.0,15.379093
213624.0,15.379093
25037.0,15.379093
25026.0,15.379093
25018.0,15.379093
25012.0,15.379093
25006.0,15.379093
25002.0,15.379093
215116.0,15.379093
127353.0,15.379093
24975.0,15.379093
24974.0,15.379093
24972.0,15.379093
137812.0,15.379093
213657.0,15.379093
126329.0,15.379093
24893.0,15.379093
137182.0,15.379093
25045.0,15.379093
25048.0,15.379093
22337.0,15.379093
25137.0,15.379093
25132.0,15.379093
25131.0,15.379093
127349.0,15.379093
25125.0,15.379093
25122.0,15.379093
25121.0,15.379093
213562.0,15.379093
126285.0,15.379093
213580.0,15.379093
213598.0,15.379093
137179.0,15.379093
25065.0,15.379093
213600.0,15.379093
25058.0,15.379093
25052.0,15.379093
25450.0,15.379093
94972.0,15.379093
25834.0,15.379093
25832.0,15.379093
125964.0,15.379093
25802.0,15.379093
167170.0,15.379093
137137.0,15.379093
125978.0,15.379093
25767.0,15.379093
25706.0,15.379093
25756.0,15.379093
25754.0,15.379093
25753.0,15.379093
25739.0,15.379093
137949.0,15.379093
25712.0,15.379093
137942.0,15.379093
25838.0,15.379093
215222.0,15.379093
137972.0,15.379093
137132.0,15.379093
125916.0,15.379093
125920.0,15.379093
25908.0,15.379093
125925.0,15.379093
125927.0,15.379093
125929.0,15.379093
213072.0,15.379093
25886.0,15.379093
137985.0,15.379093
125939.0,15.379093
213100.0,15.379093
125946.0,15.379093
213116.0,15.379093
213117.0,15.379093
94978.0,15.379093
25710.0,15.379093
25699.0,15.379093
213335.0,15.379093
137912.0,15.379093
137152.0,15.379093
25530.0,15.379093
215190.0,15.379093
22194.0,15.379093
25526.0,15.379093
25524.0,15.379093
25522.0,15.379093
25694.0,15.379093
91286.0,15.379093
94950.0,15.379093
215188.0,15.379093
137156.0,15.379093
137157.0,15.379093
126102.0,15.379093
127379.0,15.379093
137917.0,15.379093
215193.0,15.379093
213285.0,15.379093
137151.0,15.379093
213190.0,15.379093
25679.0,15.379093
25677.0,15.379093
137937.0,15.379093
137146.0,15.379093
25671.0,15.379093
213214.0,15.379093
126026.0,15.379093
126028.0,15.379093
215208.0,15.379093
25634.0,15.379093
25624.0,15.379093
126060.0,15.379093
137920.0,15.379093
137919.0,15.379093
215198.0,15.379093
137149.0,15.379093
90449.0,15.379093
123580.0,15.379093
123579.0,15.379093
95771.0,15.379093
19224.0,15.379093
37052.0,15.379093
19227.0,15.379093
207063.0,15.379093
207065.0,15.379093
141119.0,15.379093
141118.0,15.379093
37063.0,15.379093
37001.0,15.379093
121421.0,15.379093
207107.0,15.379093
19241.0,15.379093
19242.0,15.379093
19244.0,15.379093
216879.0,15.379093
36968.0,15.379093
37062.0,15.379093
141138.0,15.379093
37170.0,15.379093
141148.0,15.379093
141167.0,15.379093
141165.0,15.379093
141162.0,15.379093
37140.0,15.379093
207014.0,15.379093
207018.0,15.379093
141159.0,15.379093
141157.0,15.379093
37103.0,15.379093
37069.0,15.379093
37100.0,15.379093
141144.0,15.379093
37078.0,15.379093
37077.0,15.379093
37073.0,15.379093
94563.0,15.379093
37072.0,15.379093
141140.0,15.379093
94564.0,15.379093
216846.0,15.379093
121472.0,15.379093
36856.0,15.379093
19285.0,15.379093
207188.0,15.379093
36843.0,15.379093
89797.0,15.379093
89798.0,15.379093
19294.0,15.379093
36960.0,15.379093
19297.0,15.379093
89801.0,15.379093
89802.0,15.379093
89805.0,15.379093
36793.0,15.379093
36788.0,15.379093
121513.0,15.379093
36863.0,15.379093
121470.0,15.379093
207178.0,15.379093
121468.0,15.379093
36958.0,15.379093
216866.0,15.379093
36954.0,15.379093
36949.0,15.379093
36942.0,15.379093
121429.0,15.379093
121431.0,15.379093
19264.0,15.379093
19266.0,15.379093
95762.0,15.379093
95760.0,15.379093
166875.0,15.379093
36891.0,15.379093
89791.0,15.379093
168841.0,15.379093
141169.0,15.379093
90448.0,15.379093
37641.0,15.379093
136412.0,15.379093
128661.0,15.379093
141267.0,15.379093
141264.0,15.379093
121169.0,15.379093
206799.0,15.379093
121172.0,15.379093
141257.0,15.379093
37624.0,15.379093
216931.0,15.379093
37616.0,15.379093
37615.0,15.379093
141256.0,15.379093
121193.0,15.379093
141252.0,15.379093
19106.0,15.379093
141250.0,15.379093
37172.0,15.379093
19054.0,15.379093
216968.0,15.379093
37829.0,15.379093
121111.0,15.379093
206729.0,15.379093
206732.0,15.379093
141284.0,15.379093
141275.0,15.379093
37750.0,15.379093
37723.0,15.379093
37748.0,15.379093
121136.0,15.379093
216962.0,15.379093
206776.0,15.379093
206777.0,15.379093
19067.0,15.379093
37725.0,15.379093
216949.0,15.379093
37519.0,15.379093
168907.0,15.379093
121235.0,15.379093
37301.0,15.379093
37351.0,15.379093
206958.0,15.379093
216907.0,15.379093
37315.0,15.379093
19166.0,15.379093
19167.0,15.379093
19169.0,15.379093
37312.0,15.379093
37296.0,15.379093
37290.0,15.379093
121313.0,15.379093
37232.0,15.379093
141171.0,15.379093
121339.0,15.379093
121340.0,15.379093
37186.0,15.379093
37179.0,15.379093
37359.0,15.379093
37361.0,15.379093
37363.0,15.379093
141228.0,15.379093
95787.0,15.379093
19124.0,15.379093
141214.0,15.379093
206900.0,15.379093
168904.0,15.379093
206906.0,15.379093
37410.0,15.379093
206913.0,15.379093
121280.0,15.379093
37394.0,15.379093
37392.0,15.379093
94559.0,15.379093
206919.0,15.379093
37367.0,15.379093
37364.0,15.379093
207233.0,15.379093
121517.0,15.379093
89915.0,15.379093
36078.0,15.379093
89907.0,15.379093
36032.0,15.379093
216723.0,15.379093
89913.0,15.379093
207677.0,15.379093
207678.0,15.379093
140814.0,15.379093
89905.0,15.379093
36000.0,15.379093
207703.0,15.379093
216715.0,15.379093
35961.0,15.379093
136503.0,15.379093
207733.0,15.379093
207736.0,15.379093
19525.0,15.379093
89906.0,15.379093
95719.0,15.379093
89888.0,15.379093
216745.0,15.379093
207552.0,15.379093
207554.0,15.379093
207559.0,15.379093
36102.0,15.379093
207574.0,15.379093
121762.0,15.379093
36140.0,15.379093
36137.0,15.379093
207606.0,15.379093
207608.0,15.379093
89901.0,15.379093
35945.0,15.379093
35944.0,15.379093
140714.0,15.379093
140712.0,15.379093
121918.0,15.379093
121920.0,15.379093
136517.0,15.379093
121925.0,15.379093
207840.0,15.379093
121926.0,15.379093
35943.0,15.379093
121936.0,15.379093
216709.0,15.379093
163837.0,15.379093
140697.0,15.379093
121947.0,15.379093
35721.0,15.379093
140695.0,15.379093
19561.0,15.379093
163833.0,15.379093
207803.0,15.379093
207802.0,15.379093
19531.0,15.379093
35941.0,15.379093
35940.0,15.379093
89926.0,15.379093
121868.0,15.379093
35898.0,15.379093
35897.0,15.379093
94578.0,15.379093
35893.0,15.379093
121873.0,15.379093
35882.0,15.379093
35868.0,15.379093
166897.0,15.379093
19554.0,15.379093
207796.0,15.379093
207799.0,15.379093
207800.0,15.379093
36221.0,15.379093
36232.0,15.379093
216752.0,15.379093
121571.0,15.379093
121574.0,15.379093
19358.0,15.379093
136449.0,15.379093
136451.0,15.379093
36616.0,15.379093
136452.0,15.379093
136453.0,15.379093
36525.0,15.379093
36597.0,15.379093
36596.0,15.379093
168816.0,15.379093
141051.0,15.379093
36579.0,15.379093
207367.0,15.379093
207374.0,15.379093
128553.0,15.379093
121565.0,15.379093
36633.0,15.379093
36635.0,15.379093
121521.0,15.379093
128582.0,15.379093
121526.0,15.379093
207271.0,15.379093
207279.0,15.379093
207282.0,15.379093
121532.0,15.379093
95754.0,15.379093
141074.0,15.379093
36697.0,15.379093
19336.0,15.379093
207307.0,15.379093
36677.0,15.379093
36666.0,15.379093
141042.0,15.379093
36523.0,15.379093
36299.0,15.379093
36363.0,15.379093
36360.0,15.379093
121667.0,15.379093
36305.0,15.379093
19440.0,15.379093
36304.0,15.379093
36301.0,15.379093
19444.0,15.379093
89841.0,15.379093
36297.0,15.379093
36292.0,15.379093
121697.0,15.379093
89873.0,15.379093
140928.0,15.379093
36252.0,15.379093
36250.0,15.379093
36246.0,15.379093
207476.0,15.379093
207474.0,15.379093
207403.0,15.379093
19393.0,15.379093
19394.0,15.379093
121611.0,15.379093
19396.0,15.379093
89843.0,15.379093
207424.0,15.379093
89848.0,15.379093
36464.0,15.379093
207431.0,15.379093
121635.0,15.379093
121643.0,15.379093
19410.0,15.379093
19411.0,15.379093
121647.0,15.379093
207460.0,15.379093
36381.0,15.379093
168944.0,15.379093
141291.0,15.379093
37838.0,15.379093
141541.0,15.379093
39065.0,15.379093
128857.0,15.379093
39063.0,15.379093
95872.0,15.379093
128852.0,15.379093
120666.0,15.379093
89565.0,15.379093
39005.0,15.379093
206122.0,15.379093
89567.0,15.379093
39002.0,15.379093
120684.0,15.379093
120685.0,15.379093
120686.0,15.379093
120687.0,15.379093
120688.0,15.379093
166809.0,15.379093
128859.0,15.379093
206118.0,15.379093
120592.0,15.379093
120594.0,15.379093
163744.0,15.379093
217222.0,15.379093
136295.0,15.379093
18612.0,15.379093
39187.0,15.379093
206057.0,15.379093
120614.0,15.379093
120642.0,15.379093
141550.0,15.379093
141548.0,15.379093
206092.0,15.379093
39126.0,15.379093
39122.0,15.379093
120636.0,15.379093
120641.0,15.379093
206163.0,15.379093
206164.0,15.379093
38878.0,15.379093
38905.0,15.379093
38900.0,15.379093
95866.0,15.379093
141493.0,15.379093
38886.0,15.379093
38880.0,15.379093
18713.0,15.379093
166811.0,15.379093
18714.0,15.379093
38866.0,15.379093
18717.0,15.379093
38860.0,15.379093
89592.0,15.379093
166812.0,15.379093
38832.0,15.379093
38831.0,15.379093
38911.0,15.379093
38916.0,15.379093
38918.0,15.379093
38920.0,15.379093
38960.0,15.379093
38959.0,15.379093
38954.0,15.379093
141508.0,15.379093
141506.0,15.379093
92179.0,15.379093
38933.0,15.379093
38932.0,15.379093
38929.0,15.379093
18691.0,15.379093
38928.0,15.379093
38925.0,15.379093
38923.0,15.379093
128821.0,15.379093
38921.0,15.379093
166806.0,15.379093
120436.0,15.379093
39637.0,15.379093
217274.0,15.379093
18498.0,15.379093
89494.0,15.379093
39626.0,15.379093
217272.0,15.379093
18502.0,15.379093
120426.0,15.379093
120437.0,15.379093
120465.0,15.379093
205814.0,15.379093
120438.0,15.379093
120440.0,15.379093
89503.0,15.379093
120449.0,15.379093
169169.0,15.379093
141682.0,15.379093
169190.0,15.379093
205788.0,15.379093
120402.0,15.379093
205787.0,15.379093
163715.0,15.379093
39748.0,15.379093
39713.0,15.379093
39701.0,15.379093
39700.0,15.379093
39699.0,15.379093
163717.0,15.379093
120389.0,15.379093
18479.0,15.379093
39682.0,15.379093
205777.0,15.379093
217278.0,15.379093
217277.0,15.379093
205786.0,15.379093
128914.0,15.379093
120463.0,15.379093
205858.0,15.379093
141575.0,15.379093
39367.0,15.379093
141634.0,15.379093
39355.0,15.379093
141626.0,15.379093
39341.0,15.379093
39325.0,15.379093
39317.0,15.379093
205995.0,15.379093
120467.0,15.379093
39285.0,15.379093
92197.0,15.379093
206020.0,15.379093
206029.0,15.379093
206030.0,15.379093
206033.0,15.379093
39236.0,15.379093
120581.0,15.379093
141645.0,15.379093
18561.0,15.379093
128891.0,15.379093
39407.0,15.379093
205864.0,15.379093
205865.0,15.379093
39512.0,15.379093
89513.0,15.379093
89514.0,15.379093
141659.0,15.379093
18538.0,15.379093
39468.0,15.379093
205892.0,15.379093
18542.0,15.379093
205893.0,15.379093
18550.0,15.379093
141651.0,15.379093
205914.0,15.379093
120508.0,15.379093
120509.0,15.379093
18731.0,15.379093
206224.0,15.379093
37839.0,15.379093
120965.0,15.379093
38214.0,15.379093
38213.0,15.379093
38212.0,15.379093
38204.0,15.379093
38196.0,15.379093
94541.0,15.379093
217044.0,15.379093
206554.0,15.379093
206558.0,15.379093
38187.0,15.379093
18946.0,15.379093
18949.0,15.379093
18950.0,15.379093
38175.0,15.379093
120982.0,15.379093
206544.0,15.379093
206542.0,15.379093
95857.0,15.379093
18902.0,15.379093
120929.0,15.379093
38325.0,15.379093
206495.0,15.379093
163764.0,15.379093
89644.0,15.379093
89646.0,15.379093
206523.0,15.379093
18901.0,15.379093
206524.0,15.379093
38250.0,15.379093
206525.0,15.379093
89648.0,15.379093
18913.0,15.379093
38288.0,15.379093
206540.0,15.379093
206541.0,15.379093
38270.0,15.379093
38251.0,15.379093
120997.0,15.379093
121002.0,15.379093
37963.0,15.379093
19000.0,15.379093
92134.0,15.379093
141330.0,15.379093
206643.0,15.379093
121060.0,15.379093
141322.0,15.379093
206668.0,15.379093
168989.0,15.379093
121073.0,15.379093
128688.0,15.379093
19025.0,15.379093
141311.0,15.379093
141309.0,15.379093
37881.0,15.379093
37859.0,15.379093
206628.0,15.379093
206626.0,15.379093
38019.0,15.379093
38021.0,15.379093
168988.0,15.379093
92140.0,15.379093
38121.0,15.379093
38114.0,15.379093
141367.0,15.379093
92138.0,15.379093
141366.0,15.379093
38084.0,15.379093
38076.0,15.379093
141347.0,15.379093
38051.0,15.379093
38049.0,15.379093
38040.0,15.379093
38031.0,15.379093
38029.0,15.379093
38338.0,15.379093
92150.0,15.379093
120926.0,15.379093
95844.0,15.379093
120817.0,15.379093
18777.0,15.379093
18780.0,15.379093
18781.0,15.379093
206322.0,15.379093
38603.0,15.379093
141441.0,15.379093
120840.0,15.379093
38570.0,15.379093
206358.0,15.379093
206359.0,15.379093
164870.0,15.379093
206360.0,15.379093
206361.0,15.379093
206362.0,15.379093
217116.0,15.379093
38531.0,15.379093
38641.0,15.379093
136352.0,15.379093
120815.0,15.379093
38775.0,15.379093
128802.0,15.379093
95855.0,15.379093
38766.0,15.379093
95852.0,15.379093
38707.0,15.379093
38705.0,15.379093
38703.0,15.379093
38694.0,15.379093
206291.0,15.379093
128787.0,15.379093
120806.0,15.379093
38664.0,15.379093
120814.0,15.379093
38646.0,15.379093
38526.0,15.379093
120925.0,15.379093
94537.0,15.379093
120901.0,15.379093
38388.0,15.379093
120902.0,15.379093
18862.0,15.379093
120906.0,15.379093
120909.0,15.379093
120910.0,15.379093
120911.0,15.379093
120912.0,15.379093
18813.0,15.379093
120915.0,15.379093
120919.0,15.379093
120920.0,15.379093
136376.0,15.379093
120921.0,15.379093
120923.0,15.379093
18882.0,15.379093
120924.0,15.379093
120898.0,15.379093
92158.0,15.379093
206396.0,15.379093
206406.0,15.379093
18816.0,15.379093
95840.0,15.379093
18819.0,15.379093
206414.0,15.379093
38493.0,15.379093
38459.0,15.379093
206418.0,15.379093
120883.0,15.379093
18832.0,15.379093
38441.0,15.379093
120885.0,15.379093
120887.0,15.379093
206429.0,15.379093
120892.0,15.379093
38413.0,15.379093
35694.0,15.379093
207895.0,15.379093
121963.0,15.379093
90316.0,15.379093
209394.0,15.379093
90313.0,15.379093
32886.0,15.379093
123078.0,15.379093
209401.0,15.379093
32867.0,15.379093
123081.0,15.379093
32852.0,15.379093
123098.0,15.379093
123064.0,15.379093
32801.0,15.379093
32786.0,15.379093
216302.0,15.379093
123112.0,15.379093
139968.0,15.379093
94630.0,15.379093
32917.0,15.379093
128145.0,15.379093
20286.0,15.379093
20288.0,15.379093
209287.0,15.379093
209295.0,15.379093
33044.0,15.379093
33042.0,15.379093
33040.0,15.379093
33025.0,15.379093
33000.0,15.379093
216309.0,15.379093
32996.0,15.379093
20303.0,15.379093
209329.0,15.379093
32951.0,15.379093
209356.0,15.379093
209357.0,15.379093
139954.0,15.379093
209461.0,15.379093
209462.0,15.379093
123184.0,15.379093
32600.0,15.379093
32590.0,15.379093
20405.0,15.379093
139903.0,15.379093
209556.0,15.379093
216275.0,15.379093
123183.0,15.379093
216272.0,15.379093
20360.0,15.379093
139900.0,15.379093
139897.0,15.379093
209576.0,15.379093
216267.0,15.379093
216266.0,15.379093
128149.0,15.379093
136673.0,15.379093
209539.0,15.379093
209538.0,15.379093
209536.0,15.379093
209463.0,15.379093
216285.0,15.379093
20365.0,15.379093
123148.0,15.379093
209488.0,15.379093
209490.0,15.379093
209494.0,15.379093
209495.0,15.379093
32691.0,15.379093
123156.0,15.379093
32653.0,15.379093
20385.0,15.379093
139947.0,15.379093
123159.0,15.379093
32638.0,15.379093
32636.0,15.379093
123166.0,15.379093
136645.0,15.379093
33365.0,15.379093
209026.0,15.379093
90222.0,15.379093
209050.0,15.379093
122854.0,15.379093
33474.0,15.379093
216392.0,15.379093
33424.0,15.379093
33413.0,15.379093
95538.0,15.379093
33313.0,15.379093
122892.0,15.379093
216382.0,15.379093
95537.0,15.379093
216380.0,15.379093
90255.0,15.379093
209108.0,15.379093
33316.0,15.379093
216366.0,15.379093
216398.0,15.379093
90219.0,15.379093
164797.0,15.379093
20172.0,15.379093
216420.0,15.379093
33583.0,15.379093
216415.0,15.379093
208970.0,15.379093
95550.0,15.379093
208978.0,15.379093
216413.0,15.379093
208979.0,15.379093
216401.0,15.379093
216400.0,15.379093
20166.0,15.379093
95547.0,15.379093
209011.0,15.379093
95546.0,15.379093
122830.0,15.379093
33314.0,15.379093
33152.0,15.379093
122949.0,15.379093
122962.0,15.379093
33187.0,15.379093
140025.0,15.379093
128194.0,15.379093
33171.0,15.379093
33159.0,15.379093
20266.0,15.379093
209224.0,15.379093
122984.0,15.379093
94626.0,15.379093
122985.0,15.379093
140023.0,15.379093
136644.0,15.379093
20277.0,15.379093
33218.0,15.379093
209167.0,15.379093
91973.0,15.379093
33308.0,15.379093
33307.0,15.379093
33300.0,15.379093
33298.0,15.379093
33296.0,15.379093
33283.0,15.379093
140064.0,15.379093
209126.0,15.379093
91971.0,15.379093
128204.0,15.379093
33242.0,15.379093
33230.0,15.379093
33224.0,15.379093
208935.0,15.379093
31821.0,15.379093
31879.0,15.379093
31861.0,15.379093
216145.0,15.379093
209890.0,15.379093
209891.0,15.379093
31844.0,15.379093
31828.0,15.379093
31820.0,15.379093
90420.0,15.379093
216132.0,15.379093
31819.0,15.379093
216131.0,15.379093
31811.0,15.379093
216127.0,15.379093
139733.0,15.379093
31881.0,15.379093
94663.0,15.379093
209580.0,15.379093
31945.0,15.379093
123428.0,15.379093
209822.0,15.379093
209826.0,15.379093
216160.0,15.379093
95454.0,15.379093
90407.0,15.379093
31953.0,15.379093
31946.0,15.379093
31944.0,15.379093
209869.0,15.379093
123461.0,15.379093
31926.0,15.379093
123465.0,15.379093
90412.0,15.379093
31911.0,15.379093
31907.0,15.379093
95447.0,15.379093
95446.0,15.379093
209925.0,15.379093
31665.0,15.379093
31709.0,15.379093
20659.0,15.379093
31705.0,15.379093
31703.0,15.379093
123551.0,15.379093
216087.0,15.379093
31686.0,15.379093
31669.0,15.379093
31663.0,15.379093
209928.0,15.379093
216083.0,15.379093
31661.0,15.379093
31657.0,15.379093
210049.0,15.379093
123568.0,15.379093
128038.0,15.379093
139669.0,15.379093
216082.0,15.379093
128045.0,15.379093
31711.0,15.379093
31714.0,15.379093
31716.0,15.379093
139732.0,15.379093
128054.0,15.379093
90435.0,15.379093
139713.0,15.379093
90436.0,15.379093
139710.0,15.379093
209966.0,15.379093
168262.0,15.379093
31744.0,15.379093
31739.0,15.379093
31737.0,15.379093
139691.0,15.379093
31735.0,15.379093
123546.0,15.379093
123547.0,15.379093
210009.0,15.379093
32026.0,15.379093
209674.0,15.379093
20481.0,15.379093
94644.0,15.379093
123262.0,15.379093
139864.0,15.379093
32391.0,15.379093
123273.0,15.379093
32361.0,15.379093
32273.0,15.379093
139852.0,15.379093
32329.0,15.379093
32322.0,15.379093
32313.0,15.379093
123305.0,15.379093
139836.0,15.379093
20503.0,15.379093
136687.0,15.379093
32511.0,15.379093
123219.0,15.379093
123220.0,15.379093
123226.0,15.379093
209625.0,15.379093
32490.0,15.379093
128137.0,15.379093
139868.0,15.379093
32466.0,15.379093
32463.0,15.379093
136676.0,15.379093
216246.0,15.379093
139867.0,15.379093
32449.0,15.379093
123238.0,15.379093
123242.0,15.379093
91941.0,15.379093
32275.0,15.379093
32268.0,15.379093
32107.0,15.379093
123375.0,15.379093
32127.0,15.379093
90388.0,15.379093
123388.0,15.379093
123389.0,15.379093
123390.0,15.379093
123392.0,15.379093
32108.0,15.379093
32102.0,15.379093
32266.0,15.379093
20553.0,15.379093
32094.0,15.379093
32090.0,15.379093
32079.0,15.379093
32078.0,15.379093
32076.0,15.379093
136705.0,15.379093
139793.0,15.379093
123372.0,15.379093
90371.0,15.379093
90373.0,15.379093
123327.0,15.379093
32240.0,15.379093
216216.0,15.379093
123335.0,15.379093
216215.0,15.379093
94651.0,15.379093
123342.0,15.379093
32200.0,15.379093
139824.0,15.379093
136697.0,15.379093
216204.0,15.379093
32182.0,15.379093
32175.0,15.379093
32174.0,15.379093
208937.0,15.379093
20138.0,15.379093
121964.0,15.379093
208233.0,15.379093
122220.0,15.379093
208218.0,15.379093
140534.0,15.379093
128393.0,15.379093
90022.0,15.379093
35039.0,15.379093
95633.0,15.379093
208232.0,15.379093
95631.0,15.379093
19787.0,15.379093
35021.0,15.379093
95629.0,15.379093
19808.0,15.379093
34981.0,15.379093
34968.0,15.379093
140495.0,15.379093
95618.0,15.379093
35055.0,15.379093
140536.0,15.379093
19876.0,15.379093
35178.0,15.379093
216640.0,15.379093
140548.0,15.379093
90018.0,15.379093
35151.0,15.379093
128408.0,15.379093
35150.0,15.379093
35145.0,15.379093
35129.0,15.379093
122187.0,15.379093
35120.0,15.379093
128398.0,15.379093
35107.0,15.379093
208165.0,15.379093
216628.0,15.379093
19781.0,15.379093
208290.0,15.379093
216621.0,15.379093
34893.0,15.379093
90057.0,15.379093
34791.0,15.379093
122339.0,15.379093
122342.0,15.379093
216605.0,15.379093
122345.0,15.379093
122346.0,15.379093
208349.0,15.379093
216604.0,15.379093
34748.0,15.379093
34891.0,15.379093
34740.0,15.379093
208365.0,15.379093
34722.0,15.379093
90061.0,15.379093
34714.0,15.379093
34704.0,15.379093
