Pos:T:GlobalIndex,Pos:T:Loss
59748.0,7.6894636
129671.0,7.6894636
166476.0,7.689462700000001
211945.0,7.689462700000001
92604.0,7.689462700000001
101525.0,7.6894617
168571.0,7.6894617
137492.0,7.6894617
60207.0,7.689460799999999
81243.0,7.689460799999999
63956.0,7.68946
89746.0,7.68946
195203.0,7.68946
103420.0,7.68946
210292.0,7.68946
105532.0,7.689458
172921.0,7.689457000000001
110943.0,7.689457000000001
81204.0,7.689457000000001
220509.0,7.689457000000001
63594.0,7.689457000000001
219396.0,7.689457000000001
104436.0,7.689457000000001
67572.0,7.6894550000000015
217868.0,7.6894550000000015
213734.0,7.6894550000000015
215852.0,7.6894550000000015
190253.0,7.689454
219096.0,7.689453
106873.0,7.689453
209414.0,7.689453
50029.0,7.6894507
217700.0,7.68945
84982.0,7.6894490000000015
221226.0,7.6894490000000015
106874.0,7.6894490000000015
117198.0,7.689448
190055.0,7.689447
79699.0,7.689447
131485.0,7.689446
98649.0,7.689445
203480.0,7.689445
186904.0,7.689444
60771.0,7.689444
212125.0,7.6894426
65667.0,7.6894417
207200.0,7.6894407
202241.0,7.689439
94018.0,7.689438000000001
175553.0,7.689438000000001
136256.0,7.689437
136769.0,7.689437
55224.0,7.689436
50998.0,7.689436
54518.0,7.689436
103585.0,7.6894339999999985
210175.0,7.6894339999999985
103756.0,7.689433
94014.0,7.689432000000001
135313.0,7.689431
140087.0,7.689431
57007.0,7.689431
134617.0,7.689431
195883.0,7.6894300000000015
130373.0,7.6894274
172362.0,7.689426400000001
173257.0,7.689426400000001
195816.0,7.689426400000001
119470.0,7.689426400000001
81599.0,7.6894255
104634.0,7.6894255
68936.0,7.689425
96793.0,7.6894244999999986
209881.0,7.689424000000002
59200.0,7.689424000000002
112685.0,7.689423
57428.0,7.689422
129598.0,7.689421
120331.0,7.6894206999999986
119464.0,7.689417
205346.0,7.689414999999999
210229.0,7.689414999999999
72055.0,7.689414999999999
174489.0,7.689414999999999
203783.0,7.689414
105367.0,7.689414
173601.0,7.689414
58623.0,7.689411
197940.0,7.68941
118075.0,7.6894083
221817.0,7.6894064
210988.0,7.6894064
78784.0,7.6894054
139958.0,7.6894045
179606.0,7.6894035
183423.0,7.6894026
217155.0,7.6894026
148805.0,7.6894016
125542.0,7.6894007
106217.0,7.6894
96799.0,7.6894
83004.0,7.689399199999999
115352.0,7.689398
112517.0,7.689396
115820.0,7.689394999999997
222561.0,7.689394999999997
135011.0,7.689394999999997
170452.0,7.689394
212422.0,7.689394
197568.0,7.689394
165790.0,7.689392999999999
188547.0,7.689389999999999
222142.0,7.689389
139284.0,7.6893883
106779.0,7.6893864
139704.0,7.689385400000001
220703.0,7.689385400000001
104842.0,7.6893806
94604.0,7.6893806
208569.0,7.6893787
97784.0,7.689378
157175.0,7.689378
50798.0,7.6893754
52630.0,7.689374000000001
103254.0,7.689372
206496.0,7.689371
101582.0,7.6893699999999985
57724.0,7.689365400000002
135584.0,7.6893635
73230.0,7.6893616
98867.0,7.6893606
62286.0,7.6893606
222918.0,7.6893587
207168.0,7.6893578
111576.0,7.689357000000001
223139.0,7.6893535
53541.0,7.6893535
139050.0,7.689350599999999
135219.0,7.6893497
184637.0,7.689349000000001
165145.0,7.689348
139382.0,7.6893473
97130.0,7.6893454
120994.0,7.6893406
142714.0,7.689337700000001
118138.0,7.689335000000002
78901.0,7.689335000000002
126884.0,7.6893325
68636.0,7.6893315000000015
214395.0,7.689327
211300.0,7.689327
80963.0,7.689324000000001
98028.0,7.689323399999997
94021.0,7.689323399999997
222040.0,7.689323399999997
162246.0,7.689317699999997
212352.0,7.6893167
111176.0,7.689316000000002
174965.0,7.689313
209044.0,7.6893106
63576.0,7.689309599999999
120493.0,7.689309599999999
71699.0,7.6893077
69923.0,7.6893077
77164.0,7.689306699999999
54685.0,7.689306
86453.0,7.689303999999999
85894.0,7.6892977
87900.0,7.689296700000001
204953.0,7.689294999999999
160325.0,7.689292999999997
80079.0,7.689292999999997
167963.0,7.689292
144418.0,7.689292
69096.0,7.689291000000001
122227.0,7.689289
78709.0,7.689289
136850.0,7.689286999999997
138633.0,7.6892853
106775.0,7.6892805
209882.0,7.68928
74363.0,7.6892776
128902.0,7.689274
93038.0,7.689267999999997
149555.0,7.689266
220963.0,7.689265299999999
108265.0,7.689265299999999
113217.0,7.6892643
54462.0,7.6892643
66708.0,7.6892614
133645.0,7.6892605
143821.0,7.689253999999999
65177.0,7.689253
122754.0,7.68925
195638.0,7.689247
112684.0,7.689245
141554.0,7.689245
222095.0,7.6892443
134031.0,7.689242399999999
206507.0,7.689236599999999
124710.0,7.689234700000001
190069.0,7.689232
129517.0,7.689232
219018.0,7.689230999999999
150195.0,7.689230999999999
102281.0,7.689227000000002
141984.0,7.689226
114925.0,7.6892185
70860.0,7.6892166
135595.0,7.689215700000001
81814.0,7.689213799999999
67939.0,7.689213799999999
107433.0,7.689213799999999
64385.0,7.6892104
93722.0,7.6892104
219167.0,7.689203999999997
130953.0,7.6892033
131987.0,7.6891985
217494.0,7.6891975000000015
143102.0,7.6891947
87763.0,7.6891947
148611.0,7.689192999999999
123695.0,7.689192999999999
81395.0,7.6891856
200062.0,7.6891837
90025.0,7.689183
200244.0,7.689183
142526.0,7.689179400000001
98054.0,7.689179400000001
138748.0,7.689179400000001
113202.0,7.6891747000000015
220328.0,7.68917
218141.0,7.689168
123885.0,7.6891656
159643.0,7.689164599999999
171459.0,7.6891637
82863.0,7.689162700000002
177842.0,7.689159
72924.0,7.689159
110019.0,7.6891527
220412.0,7.689149
204623.0,7.689146000000001
92855.0,7.6891446
181750.0,7.689141800000002
206486.0,7.689139999999999
169669.0,7.689137
217361.0,7.689137
173261.0,7.689120299999999
208198.0,7.689120299999999
72613.0,7.6891193
163430.0,7.689116999999999
75614.0,7.689114999999997
83636.0,7.689114999999997
218516.0,7.689114
207925.0,7.6891117
76531.0,7.689100999999999
69305.0,7.689091
219632.0,7.6890907
210257.0,7.689088000000001
140319.0,7.689087
49004.0,7.6890839999999985
56054.0,7.689083
167062.0,7.689082000000001
86463.0,7.6890782999999985
178750.0,7.6890774
82922.0,7.6890755
56068.0,7.6890717
73837.0,7.6890717
124634.0,7.6890706999999985
79335.0,7.689062
192493.0,7.689062
72224.0,7.6890526
189120.0,7.6890507
185793.0,7.6890464
51283.0,7.689045399999999
71238.0,7.689039
62187.0,7.6890364
70510.0,7.6890364
93815.0,7.689027
203758.0,7.6890135
215550.0,7.6890125
115138.0,7.6890078
197752.0,7.6890016
82149.0,7.6889997
137965.0,7.688997
109281.0,7.688996
142525.0,7.6889906
171449.0,7.688987700000001
129860.0,7.688986999999999
220985.0,7.688986999999999
133188.0,7.688986
80668.0,7.6889850000000015
114140.0,7.688982000000001
206708.0,7.688982000000001
65034.0,7.688981
78902.0,7.6889777000000015
95626.0,7.6889753
102922.0,7.688975
208947.0,7.688967699999999
146247.0,7.6889634
112447.0,7.688963
56579.0,7.688959
96246.0,7.688956299999999
56817.0,7.6889477
93556.0,7.688942
85442.0,7.688938
174640.0,7.688936999999999
175359.0,7.6889305
134758.0,7.688928
57862.0,7.688919
173603.0,7.688917
207578.0,7.6889095
180827.0,7.6889076
220499.0,7.6889020000000015
80294.0,7.6888960000000015
188180.0,7.6888960000000015
141518.0,7.6888960000000015
219776.0,7.6888960000000015
166712.0,7.688895
109815.0,7.6888814
130321.0,7.6888795
88277.0,7.6888704
201296.0,7.6888647
219316.0,7.688863
221009.0,7.6888556
65339.0,7.6888556
155364.0,7.6888556
92512.0,7.688838
72198.0,7.6888375
82632.0,7.6888247
191570.0,7.688816
218977.0,7.688816
53749.0,7.6887919999999985
109156.0,7.6887919999999985
90104.0,7.688788400000001
213056.0,7.688782700000001
76784.0,7.688777
91446.0,7.688776
111474.0,7.688774
172303.0,7.6887674
207217.0,7.688764599999999
60067.0,7.688763000000002
171144.0,7.688758999999999
112019.0,7.688752
103119.0,7.6887417
99345.0,7.6887417
79226.0,7.688739999999999
122514.0,7.6887383
201177.0,7.688737400000001
222793.0,7.688737
123959.0,7.688733999999997
197416.0,7.6887274
220448.0,7.688724499999997
210703.0,7.688717
86745.0,7.6887155
161189.0,7.6887155
65178.0,7.6887155
131885.0,7.688711
71518.0,7.6886997
88953.0,7.6886934999999985
192526.0,7.688689
123598.0,7.688686
94292.0,7.688674000000002
122516.0,7.688673
206088.0,7.6886716
121102.0,7.6886597
135394.0,7.688654400000001
68150.0,7.688637
136802.0,7.688635
118456.0,7.688633
150352.0,7.6886325
142318.0,7.6886253
216012.0,7.6886199999999985
217986.0,7.688614999999999
113537.0,7.688608
56064.0,7.688588
138541.0,7.688586
209865.0,7.6885843
167533.0,7.6885796000000015
89430.0,7.6885734
67195.0,7.688565299999999
156038.0,7.6885595
120531.0,7.688558599999999
68799.0,7.6885357
151860.0,7.688534
138629.0,7.68853
204939.0,7.688523
191687.0,7.688519500000001
65341.0,7.6885147
81932.0,7.6885076
207137.0,7.6885056
55483.0,7.6884947
142917.0,7.6884937
57446.0,7.688491
151336.0,7.68848
117478.0,7.6884679999999985
120231.0,7.6884565
198453.0,7.688451
169739.0,7.688447999999997
176972.0,7.688446000000001
73374.0,7.688438
141280.0,7.6884155
221919.0,7.6884146
204522.0,7.6884136
218511.0,7.6884127000000015
175174.0,7.688407400000001
196686.0,7.6883974
64807.0,7.6883907
60255.0,7.688387
139541.0,7.688383999999999
104511.0,7.6883774
213284.0,7.688374499999999
78710.0,7.688372599999999
81700.0,7.68837
101289.0,7.6883683
80184.0,7.688351600000002
214586.0,7.6883507
204309.0,7.68835
57107.0,7.688347
79318.0,7.688344
112438.0,7.688342599999999
122320.0,7.6883354000000015
217416.0,7.6883345
98611.0,7.6883254
132336.0,7.68832
133640.0,7.688314
50182.0,7.6883087
133779.0,7.688307000000001
133574.0,7.6883035
124336.0,7.6883
64799.0,7.6882990000000015
105827.0,7.6882899999999985
132024.0,7.688281
188244.0,7.6882777
206254.0,7.6882753
120843.0,7.6882753
87612.0,7.688266800000001
63821.0,7.688254400000001
175446.0,7.6882477
65965.0,7.6882334
221938.0,7.6882095
141756.0,7.6882057
122252.0,7.688205
87273.0,7.688184
158289.0,7.6881742
109509.0,7.6881723
49847.0,7.688171400000001
173899.0,7.6881466
86289.0,7.688136
213054.0,7.688135000000001
193188.0,7.6881185
74689.0,7.6881179999999985
67991.0,7.6881075
82999.0,7.688097999999999
111961.0,7.688097
91769.0,7.688085000000001
79655.0,7.688071000000001
136106.0,7.688059299999999
112472.0,7.688039999999999
55453.0,7.688028299999999
129201.0,7.688023599999997
109652.0,7.688014999999999
61604.0,7.688014
222404.0,7.687985
220896.0,7.6879754
177945.0,7.687969
121103.0,7.6879463
176578.0,7.687942
176520.0,7.687939999999997
193903.0,7.687929
118422.0,7.687928
128846.0,7.6878967
116301.0,7.6878853
211190.0,7.687880499999999
88122.0,7.687864299999997
139029.0,7.687864299999997
66556.0,7.687864299999997
78544.0,7.6878614
115200.0,7.6878614
185556.0,7.6878424
111306.0,7.687837599999999
64833.0,7.687799000000001
54059.0,7.687786
107150.0,7.6877823
60302.0,7.68778
178942.0,7.68778
73656.0,7.687766000000001
219521.0,7.6877546
56040.0,7.687751299999999
144786.0,7.6877413
221710.0,7.6877394
190078.0,7.6877365000000015
94052.0,7.687734599999999
77427.0,7.6877337
135539.0,7.687717399999999
123962.0,7.6876936
211000.0,7.687689999999999
197981.0,7.687664999999999
109034.0,7.6876535000000015
136136.0,7.6876526
218502.0,7.687639
199519.0,7.687637
127947.0,7.6876335
70604.0,7.6876134999999985
102437.0,7.687613000000002
221538.0,7.6876115999999985
208652.0,7.687608999999999
183337.0,7.687602
68800.0,7.687582000000001
133108.0,7.6875740000000015
114054.0,7.687566
114009.0,7.6875534
57916.0,7.687550999999999
191125.0,7.6875496
130662.0,7.687548599999999
92933.0,7.6875399999999985
115375.0,7.687527
130589.0,7.687527
177946.0,7.687525
129806.0,7.687494
204719.0,7.6874866
220199.0,7.6874495
65718.0,7.6874423
108773.0,7.687432
101859.0,7.687423
180623.0,7.687400999999999
140933.0,7.687394999999999
133982.0,7.687392
103950.0,7.6873894
168348.0,7.6873856
78462.0,7.6873674
63918.0,7.6873603
139328.0,7.687353999999999
197799.0,7.687326
93661.0,7.6873255
199765.0,7.6873083
118720.0,7.6873083
88628.0,7.6873045
127382.0,7.687291
196023.0,7.687276
55880.0,7.6872663
104000.0,7.6872587
72990.0,7.687253
50961.0,7.687214
124632.0,7.687196000000001
107425.0,7.687193
156255.0,7.687175
192173.0,7.687167
197536.0,7.687166
106791.0,7.687158599999999
132708.0,7.6871550000000015
202370.0,7.687112
52071.0,7.6870966
160062.0,7.687077499999999
189230.0,7.6870666
92064.0,7.687044999999999
209738.0,7.687038
73283.0,7.6870337
83471.0,7.687008
63426.0,7.6869698
113782.0,7.686959299999999
75737.0,7.6869070000000015
178994.0,7.686906
149335.0,7.686903
180565.0,7.686892999999999
202151.0,7.686891
84283.0,7.6868690000000015
49406.0,7.6868258
56968.0,7.686824
70815.0,7.686817
207433.0,7.686815299999999
128796.0,7.686803999999999
125651.0,7.6867785
202303.0,7.6867757
167201.0,7.686764699999999
66504.0,7.686739
128869.0,7.686725599999999
111004.0,7.6867228
112060.0,7.686721
94804.0,7.6867094
176682.0,7.6867094
91483.0,7.6867027
132902.0,7.6866713
123346.0,7.686638
139636.0,7.686627400000001
215157.0,7.686623599999999
132002.0,7.6866210000000015
49622.0,7.686605499999999
137540.0,7.6866016
91543.0,7.686597
80126.0,7.686595
219577.0,7.6865797
127053.0,7.686575
58568.0,7.686563499999999
120995.0,7.6864789999999985
100126.0,7.68647
210417.0,7.6864586
54070.0,7.6864586
222459.0,7.6864443
139015.0,7.6864146999999985
209586.0,7.686408
130941.0,7.6863994999999985
140578.0,7.686392999999999
192756.0,7.686388000000001
176943.0,7.686372299999999
216859.0,7.686354
63868.0,7.6863446
215988.0,7.6862759999999986
85953.0,7.6862726
101704.0,7.6861997
50135.0,7.6861997
153832.0,7.6861973
132381.0,7.686182
198365.0,7.686180599999997
200690.0,7.686163
124512.0,7.6861
137005.0,7.6860914
133704.0,7.6860743
150079.0,7.686074
154682.0,7.686056
100046.0,7.686052
219296.0,7.686051400000001
116228.0,7.686023700000002
140873.0,7.6859965
58404.0,7.6859965
98916.0,7.6859922
172861.0,7.685932000000001
80458.0,7.685896
214223.0,7.685889200000001
64231.0,7.6858425000000015
205235.0,7.685807700000002
61745.0,7.685772999999997
76252.0,7.6856833
159041.0,7.6856665999999985
193721.0,7.6856604000000015
56984.0,7.6856546
53239.0,7.685647500000001
106057.0,7.685639
125596.0,7.6856384
50320.0,7.685612700000001
78703.0,7.685604
50859.0,7.685599000000002
64754.0,7.685573
90527.0,7.685549000000001
191580.0,7.68553
109988.0,7.6855164
197088.0,7.685483500000001
205886.0,7.6853875999999985
218644.0,7.685386
131484.0,7.6853422999999985
186417.0,7.685331
164659.0,7.685293700000001
193402.0,7.6852818
136227.0,7.685277
134014.0,7.6852636
109133.0,7.6852550000000015
136132.0,7.685208
199424.0,7.685186999999999
212536.0,7.685144
123602.0,7.685122
161609.0,7.685117699999997
92428.0,7.685080499999999
206471.0,7.6850615000000015
103879.0,7.685001
214292.0,7.684952
69832.0,7.6849194
142019.0,7.684886
109801.0,7.684882000000001
213330.0,7.6848782999999985
176498.0,7.6847916
54606.0,7.684782000000001
209098.0,7.6847425
219460.0,7.684719999999999
67549.0,7.684715299999999
127610.0,7.684682
106672.0,7.684659
81732.0,7.684589
118368.0,7.684568400000002
139077.0,7.684564
109235.0,7.6845064
136648.0,7.6844907
182625.0,7.68447
127949.0,7.6844009999999985
222605.0,7.684393400000001
105903.0,7.6843895999999985
209243.0,7.6843863
80857.0,7.684367699999999
177233.0,7.684297
215369.0,7.684236500000001
184830.0,7.6841415999999985
196600.0,7.684099000000002
82393.0,7.684087799999999
144793.0,7.6840652999999985
143781.0,7.684058999999999
92777.0,7.684039
80731.0,7.683916
221012.0,7.6839122999999985
75166.0,7.6839065999999985
215644.0,7.683880999999999
139210.0,7.6838665
142082.0,7.683859
86220.0,7.683852000000001
132531.0,7.6838484
107405.0,7.683814999999999
81237.0,7.683778999999999
206882.0,7.683769
68765.0,7.6837377999999985
170891.0,7.6837273
222904.0,7.68365
92205.0,7.6836367
138981.0,7.6836166
108046.0,7.683591000000002
108711.0,7.683507400000001
197204.0,7.6834917
135322.0,7.683455
140720.0,7.6834335
95989.0,7.683403999999999
89097.0,7.6833982
169832.0,7.683391599999997
196012.0,7.683256
133673.0,7.683223700000001
63939.0,7.683223
213863.0,7.6831960000000015
174443.0,7.683192299999999
205857.0,7.683160000000001
95270.0,7.6830864
134109.0,7.6830440000000015
88752.0,7.682952999999999
63115.0,7.682939
152895.0,7.6828947
218008.0,7.682823
216228.0,7.682790299999999
111053.0,7.6827803
141686.0,7.68277
198019.0,7.6827297
63764.0,7.682684
100116.0,7.682657000000002
131740.0,7.682609599999997
96916.0,7.682558999999999
122671.0,7.682523700000001
138641.0,7.6825199999999985
132480.0,7.682513
116392.0,7.682482
53750.0,7.6823815999999985
203052.0,7.6823015
72301.0,7.682293
222785.0,7.6822853
88940.0,7.682253
134867.0,7.682226700000001
84873.0,7.6822205000000015
54684.0,7.682195
110002.0,7.682053999999999
192287.0,7.682026
93493.0,7.682026
214208.0,7.6819754
133547.0,7.6819754
219605.0,7.6819444
105030.0,7.6819353
50181.0,7.681895699999999
118493.0,7.6817174
221102.0,7.681711999999999
154868.0,7.6816444000000015
74829.0,7.681605999999999
75847.0,7.6815977
64921.0,7.681595
200531.0,7.681505
92983.0,7.681497599999997
115613.0,7.681404
139381.0,7.6813699999999985
61281.0,7.681270599999999
222838.0,7.68125
206454.0,7.681161
181342.0,7.681145699999999
155971.0,7.680961
65189.0,7.680948
199619.0,7.680859599999999
160963.0,7.680849
98881.0,7.680802000000001
212441.0,7.680758
219958.0,7.680751
80437.0,7.6806865
127022.0,7.680681699999999
94053.0,7.6806497999999985
142702.0,7.6806173
63443.0,7.680548
217415.0,7.6805363
93581.0,7.6804904999999986
201277.0,7.6804276
174258.0,7.6804247
54629.0,7.680416
130115.0,7.680402799999999
90165.0,7.680338000000001
134673.0,7.6801815000000015
86544.0,7.6801796
222653.0,7.6800356
106083.0,7.680028999999997
153951.0,7.680006
160964.0,7.679996000000001
87795.0,7.679974599999999
66652.0,7.679856299999999
219585.0,7.6797369999999985
55152.0,7.6796703
179677.0,7.679599
53712.0,7.679497200000001
125809.0,7.679464999999999
171771.0,7.679427599999999
85412.0,7.679352799999997
118104.0,7.679310000000001
118481.0,7.679301299999999
105756.0,7.6792893
152122.0,7.6792526
113738.0,7.6792397
186578.0,7.6791887
49006.0,7.6791625
113522.0,7.679144
149837.0,7.6790600000000016
157253.0,7.679037599999999
88629.0,7.679008500000001
137307.0,7.678938400000002
155120.0,7.6789317
75049.0,7.6788807
205585.0,7.6788672999999985
97211.0,7.678833999999997
221698.0,7.678447
220498.0,7.6782928
109430.0,7.6782645999999986
207432.0,7.6782265
51568.0,7.678203
216821.0,7.6781845
97921.0,7.678147999999997
133216.0,7.678111
68457.0,7.678028
124650.0,7.677986
145778.0,7.6779447
82749.0,7.677755
130648.0,7.677716999999999
153834.0,7.677712400000001
141046.0,7.677697999999999
155288.0,7.6776814
66328.0,7.6774015
181890.0,7.677400599999999
98586.0,7.6773663
82510.0,7.677365299999999
121244.0,7.6772966
91792.0,7.6772323
99404.0,7.6771946
115778.0,7.6771699999999985
179983.0,7.676835499999997
96857.0,7.6767635
96173.0,7.6764455
51589.0,7.676360000000002
213502.0,7.676267599999999
115821.0,7.6761065
162222.0,7.6760993000000015
107835.0,7.676083599999999
101855.0,7.675921400000001
122133.0,7.675872
136924.0,7.6758547
75721.0,7.675766
163125.0,7.675719
181014.0,7.675708
138430.0,7.675636999999999
98016.0,7.675565
107198.0,7.675372
215486.0,7.675362
192094.0,7.6751637000000015
203744.0,7.675145
118235.0,7.675142299999999
200422.0,7.675046000000001
128620.0,7.675026
191493.0,7.6749296
196736.0,7.674836999999999
217195.0,7.674804700000001
133267.0,7.6747812999999985
80606.0,7.6747755999999985
84183.0,7.67472
153237.0,7.6746674
180444.0,7.674651
65308.0,7.6745825
88042.0,7.674389
187818.0,7.674266999999999
195584.0,7.674237299999999
192169.0,7.674017
206379.0,7.6739664
98936.0,7.6739229999999985
58555.0,7.6739016000000015
222227.0,7.673852
115874.0,7.673758
185754.0,7.6736746
203429.0,7.673661999999997
206721.0,7.6735497000000015
122672.0,7.673549
86701.0,7.6734943
222512.0,7.673311999999999
108476.0,7.673255
110170.0,7.6731744000000015
75039.0,7.673112
114866.0,7.6731067
51226.0,7.6729093
115122.0,7.6729035
125057.0,7.6728086
57839.0,7.672802000000001
51939.0,7.672777000000001
97736.0,7.6727314
205195.0,7.672681
78957.0,7.672670399999999
137258.0,7.672546400000001
131018.0,7.672511
65199.0,7.6724916
213204.0,7.6724825
115876.0,7.672475
214657.0,7.672438
172519.0,7.672258999999999
208605.0,7.6721363
61344.0,7.672122
149476.0,7.672058
101624.0,7.672036999999999
210080.0,7.672022
208343.0,7.6719284
163846.0,7.671794
157319.0,7.6717052
158646.0,7.671694
83792.0,7.671689999999999
207698.0,7.6714845
80106.0,7.671483
221350.0,7.6714410000000015
103530.0,7.671423
142132.0,7.671346700000001
186943.0,7.671194
106894.0,7.671175
94355.0,7.671117
56102.0,7.6710796
50593.0,7.6710625
83600.0,7.671034
71619.0,7.670806
165120.0,7.670514999999999
98852.0,7.670493
179499.0,7.670490299999999
102830.0,7.6704755
123642.0,7.670389
158203.0,7.670377
123332.0,7.670292
209193.0,7.670252
168122.0,7.6698246
94120.0,7.6697655
120162.0,7.669748299999997
173821.0,7.6695323
188516.0,7.669318700000002
196998.0,7.6690826
126427.0,7.6690183
205985.0,7.6688037
201141.0,7.668617200000001
204324.0,7.668559599999999
215870.0,7.668427499999999
76715.0,7.6684227
103089.0,7.668288
76472.0,7.668238
134499.0,7.668091
203180.0,7.6680117
140535.0,7.667741
150194.0,7.6677327
196954.0,7.667554400000001
142704.0,7.667399400000001
78914.0,7.6673865
68893.0,7.667336
56786.0,7.667289
203697.0,7.667270699999999
130220.0,7.666936
95273.0,7.6669054
201289.0,7.666819
67552.0,7.666622999999999
63975.0,7.6665835000000015
219288.0,7.666566
149385.0,7.666522
49940.0,7.6664724
72995.0,7.665791499999999
70460.0,7.6655893
205174.0,7.665489999999999
165218.0,7.665478699999999
77118.0,7.665397599999999
73282.0,7.665249
112656.0,7.665192599999999
161892.0,7.6650257
50614.0,7.664730499999999
72177.0,7.6647134
216593.0,7.6646785999999985
216469.0,7.664446400000001
212839.0,7.664409599999999
197976.0,7.664324799999997
83169.0,7.6642265
145299.0,7.6642036
85369.0,7.6637325
167769.0,7.663705999999999
62949.0,7.6636353
123176.0,7.663295699999999
193024.0,7.6632166
219513.0,7.663211
49180.0,7.663188000000001
60418.0,7.663076400000001
112936.0,7.6629515
140385.0,7.6629314
207298.0,7.662813000000001
173197.0,7.662771
152105.0,7.662733
94990.0,7.6627025999999985
209620.0,7.662575
94174.0,7.6624546
152486.0,7.6622753
201034.0,7.662255
49895.0,7.662206599999997
64347.0,7.662163700000002
206268.0,7.662087400000001
54081.0,7.66206
195156.0,7.6620300000000015
65005.0,7.661997299999999
61019.0,7.661874000000001
174406.0,7.661620599999999
119761.0,7.6615395999999985
57384.0,7.6614895
198737.0,7.6614330000000015
91959.0,7.661413
214439.0,7.6613197
176064.0,7.6612490000000015
140468.0,7.6608
175296.0,7.6607337
125351.0,7.6606836
191937.0,7.660678999999999
134774.0,7.6604543
157436.0,7.66028
132333.0,7.660235000000001
207240.0,7.660193400000002
180728.0,7.6599119999999985
198810.0,7.659774
78492.0,7.6595535
128211.0,7.6595182
142700.0,7.659387599999999
204050.0,7.6592503
64939.0,7.6592307
86024.0,7.6589727
211494.0,7.658581699999999
121145.0,7.6585693
49145.0,7.658552
81208.0,7.6584463
104729.0,7.658380499999999
82493.0,7.6583166
179479.0,7.658013
188231.0,7.6579823
217441.0,7.657702400000002
107654.0,7.6577015
161205.0,7.6575947
93733.0,7.6575630000000015
81517.0,7.657516499999999
202056.0,7.657405000000002
54074.0,7.657336999999999
127956.0,7.657278
72936.0,7.657133
190265.0,7.6570177
81044.0,7.656808
115347.0,7.656726400000001
130491.0,7.656560000000002
49752.0,7.656488
82770.0,7.655854700000001
185633.0,7.6558113
51371.0,7.6551914
122328.0,7.655094
119244.0,7.655064599999997
72366.0,7.654959700000001
93800.0,7.6548669999999985
86442.0,7.6548443
207198.0,7.65477
137603.0,7.6546617
204815.0,7.6543083
220449.0,7.654232
129518.0,7.6542287
121144.0,7.6539899999999985
60788.0,7.653692200000001
159429.0,7.6536655
221158.0,7.653509
190752.0,7.6534166
198860.0,7.6524915999999985
161909.0,7.652427
88496.0,7.652412400000001
123648.0,7.6523705
213202.0,7.652072
155049.0,7.652032000000001
201512.0,7.651871000000001
103773.0,7.6518297
89342.0,7.6516075
71107.0,7.6515203
91592.0,7.6512117
137098.0,7.650844599999999
153841.0,7.6506896
113969.0,7.650614699999997
204545.0,7.6505747
205768.0,7.650359
100115.0,7.649912
69361.0,7.6492586
103351.0,7.64923
67721.0,7.6491536999999985
70187.0,7.648986
200590.0,7.648919
188331.0,7.6488580000000015
154292.0,7.6488266
106919.0,7.648438499999999
199712.0,7.648178
94744.0,7.6481705
99206.0,7.647767999999999
77165.0,7.6477222
125065.0,7.64756
107951.0,7.6472025
142334.0,7.646881
169315.0,7.646592
181700.0,7.646471000000001
96146.0,7.6464133
125963.0,7.646113400000001
50322.0,7.645789
87523.0,7.645780599999997
199945.0,7.645755999999999
107617.0,7.645727000000001
83524.0,7.645509700000002
98567.0,7.645189299999997
133821.0,7.645137299999999
199600.0,7.645053999999999
115542.0,7.6449995
162796.0,7.644831
196581.0,7.644650500000001
154958.0,7.644537400000001
176074.0,7.644409
154133.0,7.644240400000001
51372.0,7.6441174
53745.0,7.643882799999999
96390.0,7.643736
218402.0,7.643733
75925.0,7.6436899999999985
107300.0,7.643681
62754.0,7.643604300000002
218013.0,7.6430407
83060.0,7.6429243
207020.0,7.642892
99704.0,7.642698299999997
78840.0,7.642297
118278.0,7.642266999999999
209828.0,7.6419744
95357.0,7.64141
219862.0,7.641319999999999
143183.0,7.64072
60284.0,7.6406345
222765.0,7.640206299999999
82550.0,7.6399794
96485.0,7.639759
127962.0,7.6395674
146165.0,7.639112
56286.0,7.6390796
80290.0,7.638997
153015.0,7.6386023
187389.0,7.6385684
56415.0,7.638484
206807.0,7.638277
129809.0,7.6382117
132131.0,7.637677
74570.0,7.6369658
182308.0,7.6369114
195334.0,7.636227000000001
65742.0,7.636075
188701.0,7.6357
139706.0,7.635472
178779.0,7.635406
109527.0,7.6347466
175447.0,7.63466
203732.0,7.634429499999999
185308.0,7.6342015
184098.0,7.6341715
111676.0,7.634001
71847.0,7.633967399999999
196699.0,7.633735700000001
86562.0,7.6333600000000015
52187.0,7.6333284
56417.0,7.633213
208240.0,7.6330023
62700.0,7.632902599999999
93927.0,7.632623700000001
97709.0,7.632026700000001
52333.0,7.631237
50413.0,7.629828
214200.0,7.6297474
211823.0,7.6297169999999985
139596.0,7.6294575
155447.0,7.629407
94800.0,7.6291533
56943.0,7.6291350000000016
192631.0,7.6290207
88952.0,7.6286545
150075.0,7.62828
120501.0,7.627771000000001
68504.0,7.627657000000001
99219.0,7.627553
217095.0,7.6275473
57335.0,7.627367
154871.0,7.6271887
122513.0,7.626815
199123.0,7.6267433
199764.0,7.6266766000000015
88516.0,7.626514999999999
126738.0,7.626469
114352.0,7.626308
100845.0,7.6261234
189907.0,7.625944
118840.0,7.6244493
88745.0,7.624086
